Sexo;Edad;Nivel de estudios;Consumo de bebidas alchólicas
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
Mujeres;De 25 a 64 años;Básico e inferior;Sí­ ha consumido
